Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2018,9025.00,9076.00,8815.00,8840.00,8889.293793559406076967,72602,6451,645380508.00,41045,56.53,261.00,-185.00
15-February-2018,9011.00,9089.00,9002.65,9020.80,9042.246716941880119620,15382,2229,139087839.00,4045,26.30,86.35,9.80
14-February-2018,9121.00,9156.70,8980.00,9010.00,9074.494059777397974071,23989,3237,217688038.00,6069,25.30,176.70,-111.00
12-February-2018,9000.00,9144.00,8980.00,9106.10,9073.531403655255589572,32337,5199,293410785.00,9183,28.40,164.00,106.10
9-February-2018,8929.00,8985.10,8875.00,8946.45,8945.569772211435915666,36569,5053,327130541.00,13224,36.16,110.10,17.45
8-February-2018,8951.00,9057.00,8925.00,9027.05,9018.078342215013901760,34528,3887,311376209.00,10920,31.63,132.00,76.05
7-February-2018,9169.00,9169.00,8880.00,8919.90,9029.210987942884913563,43211,5022,390161236.00,14684,33.98,289.00,-249.10
6-February-2018,8749.00,9110.00,8500.00,8984.45,8857.231724645403567531,157644,10426,1396289438.00,22366,14.19,610.00,235.45
5-February-2018,8909.00,9115.00,8683.65,9088.70,8966.705521211734964841,47073,6022,422089729.00,13023,27.67,431.35,179.70
2-February-2018,9380.00,9380.00,8969.00,9000.30,9109.854566290738896207,93369,10761,850578011.00,36821,39.44,411.00,-379.70
1-February-2018,9530.20,9560.95,9314.55,9402.95,9444.669021466660589763,43882,5839,414450966.00,11022,25.12,246.40,-127.25
31-January-2018,9572.00,9584.00,9465.00,9514.15,9530.534749491413161754,21137,3468,201446913.00,7473,35.36,119.00,-57.85
30-January-2018,9647.00,9680.00,9557.15,9569.80,9612.437783925948696929,29277,3922,281423341.00,6706,22.91,122.85,-77.20
29-January-2018,9466.00,9715.00,9466.00,9634.50,9621.286641874154800731,100568,11069,967593555.00,38634,38.42,249.00,168.50
25-January-2018,9452.50,9499.90,9236.45,9277.20,9362.370523550019462826,61656,6036,577246317.00,33053,53.61,263.45,-175.30
24-January-2018,9402.05,9516.95,9331.00,9427.75,9433.355277992048893372,101118,5734,953882019.00,58582,57.93,185.95,25.70
23-January-2018,9369.00,9428.85,9300.00,9397.00,9366.360550940366264167,32381,4352,303292121.00,8850,27.33,128.85,28.00
22-January-2018,9326.05,9360.00,9285.00,9306.65,9299.378051033604992507,97426,2911,906001206.00,84076,86.30,75.00,-19.40
19-January-2018,9340.00,9395.45,9255.05,9321.35,9282.726023900465151457,105772,4585,981852497.00,70690,66.83,140.40,-18.65
18-January-2018,9340.50,9510.20,9334.85,9359.00,9423.932635032811711256,39620,4874,373376211.00,8579,21.65,175.35,18.50
17-January-2018,9340.00,9360.50,9257.10,9312.00,9313.566250043278052833,28883,3465,269003734.00,10433,36.12,103.40,-28.00
16-January-2018,9394.00,9408.95,9301.15,9320.50,9276.150760337273095474,162954,2801,1511585871.00,144425,88.63,107.80,-73.50
15-January-2018,9500.00,9503.00,9340.00,9356.45,9397.028901734104046242,27507,3182,258484074.00,9168,33.33,163.00,-143.55
12-January-2018,9356.00,9485.00,9356.00,9460.30,9436.969772715559449569,38806,4762,366211049.00,6736,17.36,129.00,104.30
11-January-2018,9400.00,9441.00,9325.00,9341.50,9351.728300412298903231,74218,3368,694066571.00,52614,70.89,116.00,-58.50
10-January-2018,9395.00,9455.00,9322.55,9384.15,9394.415463270248452776,22298,2912,209476676.00,5581,25.03,132.45,-10.85
9-January-2018,9459.00,9490.00,9367.75,9386.75,9408.654404447342232593,29141,3193,274177598.00,8093,27.77,122.25,-72.25
8-January-2018,9489.00,9496.25,9419.95,9449.20,9455.872529424827892516,18012,3091,170319176.00,5894,32.72,76.30,-39.80
5-January-2018,9425.05,9530.00,9415.00,9434.05,9465.157406570903725118,33207,3794,314309482.00,14013,42.20,115.00,9.00
4-January-2018,9433.20,9492.90,9335.00,9382.25,9416.462971037060105886,32110,4113,302362626.00,12802,39.87,157.90,-50.95
3-January-2018,9596.00,9635.15,9400.00,9416.75,9477.668902764559782734,43081,7086,408307454.00,13003,30.18,235.15,-179.25
2-January-2018,9694.00,9714.55,9531.00,9545.15,9551.607927348460440926,347632,4592,3320444567.00,288161,82.89,183.55,-148.85
1-January-2018,9749.00,9790.00,9645.10,9665.45,9725.303163767158481979,27246,3334,264975610.00,6203,22.77,144.90,-83.55
29-December-2017,9640.00,9764.00,9640.00,9731.35,9730.743304096778748842,63733,2711,620169463.00,46650,73.20,124.00,91.35
28-December-2017,9700.00,9700.00,9610.00,9630.50,9644.578538576345527093,32831,2872,316641158.00,6430,19.59,90.00,-69.50
27-December-2017,9714.90,9750.05,9635.00,9647.15,9685.599068403346847235,23186,3301,224570300.00,6457,27.85,115.05,-67.75
26-December-2017,9749.90,9800.00,9630.90,9670.85,9684.038369960863734639,36539,5013,353845078.00,10989,30.07,169.10,-79.05
22-December-2017,9679.00,9822.95,9600.00,9700.25,9722.735432394998146739,51261,6206,498397141.00,14941,29.15,222.95,21.25
21-December-2017,9770.00,9820.00,9610.00,9629.15,9682.875266483934825643,52536,6588,508699535.00,27200,51.77,210.00,-140.85
20-December-2017,9970.00,10000.00,9711.00,9737.65,9853.397871062604841882,96574,12230,951582046.00,24501,25.37,289.00,-232.35
19-December-2017,9390.00,9855.00,9340.00,9804.50,9583.826258563393308454,92983,8714,891132917.00,15173,16.32,515.00,414.50
18-December-2017,9148.00,9345.00,9000.00,9308.05,9311.437634947115655689,603014,6617,5614927254.00,19841,3.29,345.00,160.05
15-December-2017,9170.00,9237.00,9138.00,9164.00,9181.348721767187887813,24174,2918,221949924.00,10614,43.91,99.00,-6.00
14-December-2017,9129.00,9145.00,9050.00,9117.95,9094.548686946582756103,72617,2851,660418842.00,62168,85.61,95.00,-11.05
13-December-2017,9110.00,9175.00,9080.00,9110.60,9119.511255738490753885,54239,2622,494633171.00,41124,75.82,95.00,0.60
12-December-2017,9150.00,9214.45,9101.10,9142.75,9163.893231357552581261,26150,4391,239635808.00,6965,26.63,113.35,-7.25
11-December-2017,9100.00,9167.70,9090.00,9141.35,9120.381290908918183746,631586,4130,5760305138.00,7756,1.23,77.70,41.35
8-December-2017,8912.00,9119.95,8910.00,9040.85,9010.189503046471720266,287874,6806,2593799293.00,167149,58.06,209.95,128.85
7-December-2017,8612.00,8918.95,8610.00,8881.10,8793.645731232250119379,39789,4546,349890370.00,12996,32.66,308.95,269.10
6-December-2017,8500.00,8626.95,8455.35,8600.65,8586.880603225184448481,98537,2642,846125454.00,85662,86.93,171.60,100.65
5-December-2017,8519.00,8553.00,8479.00,8496.25,8508.045231325924011372,11607,1748,98752881.00,3599,31.01,74.00,-22.75
4-December-2017,8610.00,8650.00,8500.00,8512.90,8542.464308773943611449,13939,2227,119073410.00,4596,32.97,150.00,-97.10
1-December-2017,8645.25,8695.00,8595.00,8607.55,8645.520860874623235154,18911,2779,163495445.00,5011,26.50,100.00,-37.70
30-November-2017,8661.00,8680.00,8581.85,8602.30,8595.024630300656155126,61266,2604,526582779.00,46752,76.31,98.15,-58.70
29-November-2017,8664.00,8695.00,8582.00,8668.95,8636.892551210428305400,10740,1627,92760226.00,2554,23.78,113.00,4.95
28-November-2017,8507.00,8650.00,8491.50,8626.20,8595.267072117730975710,26637,2677,228952129.00,5129,19.26,158.50,119.20
27-November-2017,8489.65,8514.95,8450.00,8506.90,8480.443306677069111241,30762,1390,260875397.00,12406,40.33,64.95,17.25
24-November-2017,8475.00,8534.00,8475.00,8487.70,8501.808259587020648967,9492,1292,80699164.00,2920,30.76,59.00,12.70
23-November-2017,8524.00,8525.00,8465.00,8481.85,8487.305056680677620685,7851,1069,66633832.00,2185,27.83,60.00,-42.15
22-November-2017,8422.00,8531.50,8422.00,8514.30,8489.127065278383939148,16039,2241,136157109.00,4386,27.35,109.50,92.30
21-November-2017,8425.00,8458.85,8401.00,8423.50,8425.653784380646456534,9962,1757,83936363.00,3186,31.98,57.85,-1.50
20-November-2017,8355.00,8455.00,8355.00,8423.70,8416.528047401863329824,25653,3339,215909194.00,7740,30.17,100.00,68.70
17-November-2017,8165.50,8359.00,8165.50,8340.70,8298.671573512093486728,22078,2896,183218071.00,5278,23.91,193.50,175.20
16-November-2017,8145.00,8225.00,8138.00,8165.50,8175.010786957587644030,12237,1565,100037607.00,3057,24.98,87.00,20.50
15-November-2017,8127.95,8180.00,8090.00,8122.90,8132.675008812125484666,8511,1327,69217197.00,1507,17.71,90.00,-5.05
14-November-2017,8115.00,8182.85,8108.75,8128.00,8146.409110629067245119,9220,1423,75109892.00,2458,26.66,74.10,13.00
13-November-2017,8192.50,8218.30,8083.55,8107.85,8152.060854503464203233,8660,1426,70596847.00,2864,33.07,134.75,-84.65
10-November-2017,8204.00,8229.70,8108.10,8164.95,8178.359857563514346367,14603,1694,119428589.00,2920,20.00,121.60,-39.05
9-November-2017,8260.00,8275.00,8155.10,8201.95,8215.227186602285923843,16361,2851,134409332.00,8004,48.92,119.90,-58.05
8-November-2017,8220.00,8284.95,8204.00,8229.75,8233.792740309209052207,13389,2186,110242251.00,4091,30.55,80.95,9.75
7-November-2017,8359.90,8359.90,8223.00,8235.25,8277.228352490421455938,18270,2169,151224962.00,7716,42.23,136.90,-124.65
6-November-2017,8239.50,8370.45,8209.00,8301.55,8318.133138882656495400,22285,3031,185369597.00,8183,36.72,161.45,62.05
3-November-2017,8250.00,8250.00,8180.05,8216.40,8208.156508348192575782,12338,1801,101272235.00,4413,35.77,69.95,-33.60
2-November-2017,8246.00,8270.00,8204.00,8215.30,8233.094227270221094999,18137,1931,149323630.00,5489,30.26,66.00,-30.70
1-November-2017,8230.00,8259.95,8170.00,8235.05,8208.827153512669305544,37137,4488,304851214.00,13659,36.78,89.95,5.05
31-October-2017,8197.00,8240.00,8169.00,8217.10,8204.895843352799725180,14555,1888,119422259.00,3807,26.16,71.00,20.10
30-October-2017,8205.00,8282.85,8171.00,8193.55,8229.509222867889952499,41473,4596,341302436.00,17958,43.30,111.85,-11.45
27-October-2017,8135.00,8242.40,8070.00,8114.80,8169.867759402897702326,68330,7788,558247064.00,10160,14.87,172.40,-20.20
26-October-2017,7898.60,8095.00,7866.85,8076.50,8011.665913846358231757,30109,4634,241223249.00,10760,35.74,228.15,177.90
25-October-2017,7900.10,7940.00,7821.05,7871.80,7877.071897317120247056,10362,1226,81622219.00,3095,29.87,118.95,-28.30
24-October-2017,7851.00,7931.80,7843.35,7875.35,7888.555036287662194853,18188,1808,143477039.00,6983,38.39,88.45,24.35
23-October-2017,7750.00,7851.50,7717.60,7819.40,7773.410480349344978165,17862,1915,138848658.00,4974,27.85,133.90,69.40
19-October-2017,7800.00,7849.00,7690.05,7736.35,7757.989958608002452859,13046,1931,101210737.00,6455,49.48,158.95,-63.65
18-October-2017,7872.00,7872.00,7750.00,7789.60,7806.915128328938082680,26923,2399,210185576.00,6622,24.60,122.00,-82.40
17-October-2017,7847.00,7899.00,7839.00,7849.55,7868.636954444090474673,15695,1342,123498257.00,4730,30.14,60.00,2.55
16-October-2017,7885.00,7935.00,7825.65,7847.50,7864.775298804780876494,13805,2214,108573223.00,4692,33.99,109.35,-37.50
13-October-2017,7851.00,7938.00,7851.00,7872.20,7889.193616539651399683,13253,1484,104555483.00,5218,39.37,87.00,21.20
12-October-2017,7839.00,7924.00,7836.20,7904.40,7882.507716249513681753,15422,3318,121564034.00,5068,32.86,87.80,65.40
11-October-2017,7899.90,7902.95,7805.00,7820.05,7839.629035762395167948,23013,2451,180413383.00,8119,35.28,97.95,-79.85
10-October-2017,7892.75,7930.00,7885.65,7897.75,7910.829429083461341525,15624,3429,123598799.00,7753,49.62,44.35,5.00
9-October-2017,7935.50,7958.90,7866.00,7892.75,7906.955034331895242146,16457,2801,130124759.00,6665,40.50,92.90,-42.75
6-October-2017,7855.00,7923.45,7850.00,7909.85,7887.388954906498217524,15989,2237,126111462.00,6712,41.98,73.45,54.85
5-October-2017,7860.00,7899.90,7810.00,7838.40,7854.299063606811896560,20611,2741,161884958.00,6259,30.37,89.90,-21.60
4-October-2017,7914.40,7937.45,7830.00,7842.80,7882.436866208701341184,18342,2377,144579657.00,6384,34.81,107.45,-71.60
3-October-2017,8050.00,8065.00,7859.10,7888.50,7913.005649137222678718,29208,4531,231123069.00,9221,31.57,205.90,-161.50
29-September-2017,7935.00,8005.85,7932.00,7973.15,7968.350663918025829139,32986,2571,262844015.00,6424,19.47,73.85,38.15
28-September-2017,7820.00,7916.55,7651.40,7897.15,7805.405817065491183879,50816,4599,396639502.00,9640,18.97,265.15,77.15
27-September-2017,7929.00,7984.00,7696.30,7733.90,7826.852842486421243210,41425,4607,324227379.00,11192,27.02,287.70,-195.10
26-September-2017,7965.00,7975.80,7860.20,7885.55,7919.287156716644870898,32881,2955,260394081.00,19111,58.12,115.60,-79.45
25-September-2017,8060.00,8089.95,7861.25,7952.80,7937.425538314412635735,129664,3517,1029198345.00,107122,82.62,228.70,-107.20
22-September-2017,8129.00,8173.40,8050.00,8074.55,8098.862873597458047860,20142,2167,163127296.00,4903,24.34,123.40,-54.45
21-September-2017,8110.00,8179.00,8080.00,8132.65,8117.710917664127675009,11028,1518,89522116.00,2319,21.03,99.00,22.65
20-September-2017,8145.55,8155.45,8105.00,8122.05,8125.748054194292303257,6938,975,56376440.00,2176,31.36,50.45,-23.50
19-September-2017,8199.00,8199.00,8140.00,8148.30,8158.911295469049138481,9402,1079,76710084.00,3121,33.20,59.00,-50.70
18-September-2017,8158.00,8182.95,8139.65,8154.45,8156.915236241373208281,11302,1687,92189456.00,4131,36.55,43.30,-3.55
15-September-2017,8071.25,8122.00,8048.00,8088.20,8088.280480690701201726,17142,1954,138649304.00,5451,31.80,74.00,16.95
14-September-2017,8159.00,8160.00,8045.00,8071.25,8089.876084551330577068,17173,2029,138927442.00,5137,29.91,115.00,-87.75
13-September-2017,8199.00,8199.00,8093.20,8121.05,8152.287526427061310782,20339,1965,165809376.00,7788,38.29,105.80,-77.95
12-September-2017,8199.00,8200.00,8115.00,8161.10,8159.444856914618673934,21281,2524,173641146.00,6269,29.46,85.00,-37.90
11-September-2017,7990.00,8169.00,7970.35,8145.00,8105.255824850961913935,38413,4455,311347192.00,12586,32.76,198.65,155.00
8-September-2017,7920.00,7987.00,7895.10,7972.80,7952.766577099765970356,23074,3153,183502136.00,7864,34.08,91.90,52.80
7-September-2017,7870.50,7941.00,7861.05,7912.20,7912.452049369678569071,15151,1899,119881561.00,4442,29.32,79.95,41.70
6-September-2017,7811.00,7903.40,7775.00,7851.15,7848.173693226925166088,23933,2646,187830341.00,10011,41.83,128.40,40.15
5-September-2017,7825.00,7855.90,7805.05,7816.30,7829.595201892211522216,11838,1422,92686748.00,3624,30.61,50.85,-8.70
4-September-2017,7870.00,7875.00,7763.00,7803.75,7818.309012448132780082,30125,3322,235526559.00,8707,28.90,112.00,-66.25
1-September-2017,7765.00,7838.65,7724.35,7812.70,7797.163809117763498492,32837,4153,256035468.00,9853,30.01,114.30,47.70
31-August-2017,7579.00,7720.00,7547.00,7702.50,7646.318567189487070792,28308,3337,216451986.00,8527,30.12,173.00,123.50
30-August-2017,7576.00,7633.05,7545.00,7569.50,7586.912679860786452651,19251,2561,146055656.00,4465,23.19,88.05,-6.50
29-August-2017,7579.00,7583.65,7501.00,7525.85,7534.081340252707581227,17728,2243,133564194.00,5934,33.47,82.65,-53.15
28-August-2017,7625.00,7642.00,7570.10,7589.10,7603.193596059113300492,16240,3004,123475864.00,5664,34.88,71.90,-35.90
24-August-2017,7540.00,7625.00,7490.90,7601.95,7558.258116343490304709,18050,2153,136426559.00,3696,20.48,134.10,61.95
23-August-2017,7510.00,7592.25,7501.00,7575.45,7552.869531525184924269,14195,1778,107212983.00,2843,20.03,91.25,65.45
22-August-2017,7522.00,7564.80,7488.00,7498.45,7513.515601982054372572,14934,1707,112206842.00,4074,27.28,76.80,-23.55
21-August-2017,7620.05,7659.40,7498.00,7513.85,7554.674311354854792471,16046,2212,121222304.00,5338,33.27,161.40,-106.20
18-August-2017,7575.00,7639.40,7533.35,7620.05,7584.809697035508741448,18418,2510,139697025.00,5140,27.91,106.05,45.05
17-August-2017,7763.90,7763.90,7586.00,7606.80,7639.703888596952180767,22836,2680,174460278.00,7833,34.30,177.90,-157.10
16-August-2017,7632.00,7811.00,7590.00,7701.60,7665.365902707950487153,28841,3320,221076818.00,6497,22.53,221.00,69.60
14-August-2017,7588.00,7642.95,7522.50,7617.25,7599.915347181871005229,27536,2963,209271269.00,8063,29.28,120.45,29.25
11-August-2017,7500.00,7519.20,7377.75,7452.85,7456.773965387509405568,33225,4600,247751315.00,9921,29.86,141.45,-47.15
10-August-2017,7635.00,7640.00,7540.00,7580.45,7591.100028810141169691,17355,2323,131743541.00,5002,28.82,100.00,-54.55
9-August-2017,7756.45,7794.65,7643.00,7669.20,7725.661194411002882054,27411,2753,211768099.00,13464,49.12,151.65,-87.25
8-August-2017,7848.00,7885.05,7740.00,7756.45,7789.530654730925366919,19214,2718,149668042.00,6534,34.01,145.05,-91.55
7-August-2017,7779.00,7893.60,7772.00,7839.45,7854.632555252904871909,29003,2657,227807908.00,13642,47.04,121.60,60.45
4-August-2017,7739.50,7807.80,7735.70,7778.70,7778.866023719536035448,15346,2540,119374478.00,4941,32.20,72.10,39.20
3-August-2017,7809.00,7828.00,7708.10,7739.00,7756.130691661854204611,22511,2878,174598258.00,9993,44.39,119.90,-70.00
2-August-2017,7866.00,7886.35,7800.00,7815.70,7829.880593481177491910,25342,3403,198424834.00,6248,24.65,86.35,-50.30
1-August-2017,7732.00,7920.00,7729.05,7859.10,7856.679926980649872216,68475,9177,537986158.00,17011,24.84,190.95,127.10
31-July-2017,7640.00,7779.00,7640.00,7707.95,7714.316442557206888417,63585,3926,490514811.00,12634,19.87,139.00,67.95
28-July-2017,7605.00,7670.00,7587.55,7621.95,7630.577198135495817636,31322,5101,239004939.00,9430,30.11,82.45,16.95
27-July-2017,7600.00,7679.00,7542.80,7592.30,7624.971883080071346597,144646,8937,1102921683.00,81826,56.57,136.20,-7.70
26-July-2017,7532.00,7600.00,7503.10,7577.95,7556.252238410596026490,18875,2207,142624261.00,6222,32.96,96.90,45.95
25-July-2017,7565.00,7572.40,7496.10,7514.85,7524.084649678023006219,18169,2487,136705094.00,7972,43.88,76.30,-50.15
24-July-2017,7545.15,7568.45,7496.15,7551.90,7536.950003924338748920,12741,1712,96028280.00,3225,25.31,72.30,6.75
21-July-2017,7500.00,7540.00,7447.65,7527.60,7501.141695043511161558,15858,3174,118953105.00,3846,24.25,92.35,27.60
20-July-2017,7560.90,7580.00,7481.05,7490.70,7509.047208436724565756,16120,3702,121045841.00,6003,37.24,98.95,-70.20
19-July-2017,7555.00,7583.25,7537.00,7560.90,7561.299822064056939501,12364,2915,93487911.00,3100,25.07,46.25,5.90
18-July-2017,7526.00,7589.30,7511.70,7555.45,7560.650800778326597814,13362,1764,101025416.00,4037,30.21,77.60,29.45
17-July-2017,7551.00,7574.95,7511.60,7525.55,7535.054506017352364959,14292,2800,107690999.00,5990,41.91,63.35,-25.45
14-July-2017,7550.10,7586.35,7522.00,7556.80,7552.896017863788611834,13435,1721,101473158.00,3372,25.10,64.35,6.70
13-July-2017,7485.00,7575.40,7468.05,7566.25,7533.569281286268293373,35327,3435,266138402.00,8795,24.90,107.35,81.25
12-July-2017,7474.00,7485.00,7439.00,7475.25,7466.303535034085318715,14229,1425,106238033.00,4132,29.04,46.00,1.25
11-July-2017,7453.10,7495.00,7400.25,7451.10,7444.650748330647018190,21715,2805,161660591.00,5649,26.01,94.75,-2.00
10-July-2017,7474.00,7500.00,7420.00,7434.65,7442.768529480101346492,90383,14916,672699748.00,65382,72.34,80.00,-39.35
7-July-2017,7472.95,7475.00,7420.00,7429.25,7440.150650789255054001,14444,1834,107465536.00,3879,26.86,55.00,-43.70
6-July-2017,7373.00,7490.00,7372.00,7469.20,7454.217434584755403868,28128,2946,209672228.00,8818,31.35,118.00,96.20
5-July-2017,7377.00,7400.00,7340.10,7371.15,7366.441510308084317813,12951,1669,95402784.00,2597,20.05,59.90,-5.85
4-July-2017,7373.00,7405.00,7337.05,7371.55,7373.451013044684984734,25221,3180,185965808.00,4472,17.73,67.95,-1.45
3-July-2017,7240.50,7371.00,7218.05,7359.30,7321.118326804700615556,35740,3821,261656769.00,9728,27.22,152.95,118.80
30-June-2017,7221.55,7236.25,7156.80,7217.90,7193.740407598440055352,15898,1996,114366085.00,3753,23.61,79.45,-3.65
29-June-2017,7253.00,7288.00,7210.00,7222.60,7242.884987827968623208,18485,2469,133884729.00,4686,25.35,78.00,-30.40
28-June-2017,7207.00,7322.45,7207.00,7238.95,7262.309310560299937513,43209,4573,313797123.00,9773,22.62,115.45,31.95
27-June-2017,7237.20,7268.00,7155.00,7191.40,7194.736290285818480193,21937,2536,157830930.00,5814,26.50,113.00,-45.80
23-June-2017,7317.00,7317.00,7214.00,7237.20,7243.315205800810407336,18756,2642,135855620.00,5650,30.12,103.00,-79.80
22-June-2017,7285.00,7348.45,7285.00,7315.25,7326.935475032536475101,14599,2597,106965931.00,4247,29.09,63.45,30.25
21-June-2017,7238.90,7280.00,7155.00,7266.35,7229.976218483097222932,19553,2677,141367725.00,4655,23.81,125.00,27.45
20-June-2017,7299.95,7299.95,7195.00,7215.45,7249.016723583768581759,39824,2752,288684842.00,6758,16.97,104.95,-84.50
19-June-2017,7319.00,7319.00,7238.20,7253.25,7270.456087824351297405,18036,3657,131129946.00,6529,36.20,80.80,-65.75
16-June-2017,7329.00,7360.00,7255.70,7266.40,7292.002796571944068561,22170,2611,161663702.00,6048,27.28,104.30,-62.60
15-June-2017,7361.00,7390.00,7276.55,7311.25,7324.130485622240782722,41905,3177,306917688.00,21948,52.38,113.45,-49.75
14-June-2017,7350.00,7393.30,7335.00,7347.75,7358.362871669284212207,37567,3061,276431618.00,10414,27.72,58.30,-2.25
13-June-2017,7399.00,7451.00,7334.40,7348.95,7389.978671454219030520,41775,4806,308716359.00,12286,29.41,116.60,-50.05
12-June-2017,7440.00,7455.50,7357.00,7381.15,7399.452066515382612254,26881,3716,198904671.00,6198,23.06,98.50,-58.85
9-June-2017,7250.00,7469.00,7232.05,7451.00,7381.023187761603141089,107988,9883,797061932.00,26396,24.44,236.95,201.00
8-June-2017,7205.00,7252.55,7200.00,7233.75,7223.499877640916877396,36777,2997,265658655.00,17919,48.72,52.55,28.75
7-June-2017,7140.00,7221.90,7109.30,7203.70,7189.098035269552967220,39751,3599,285773836.00,14356,36.11,112.60,63.70
6-June-2017,7145.00,7150.05,7087.55,7116.95,7110.940498297740637573,25848,1999,183803590.00,13226,51.17,62.50,-28.05
5-June-2017,7123.00,7159.95,7094.50,7126.60,7126.902705584432893509,22509,2410,160419453.00,5410,24.03,65.45,3.60
2-June-2017,7160.00,7186.75,7107.45,7114.25,7134.160085982577214617,35356,2718,252235364.00,16151,45.68,79.30,-45.75
1-June-2017,7247.90,7249.30,7115.05,7143.75,7167.083488006222269360,56571,5611,405449080.00,16704,29.53,134.25,-104.15
31-May-2017,7146.80,7239.00,7140.00,7214.90,7209.066744511910322279,42820,4822,308692238.00,10411,24.31,99.00,68.10
30-May-2017,7134.00,7200.00,7090.15,7146.80,7141.716801679184021514,30491,3530,217758087.00,7180,23.55,109.85,12.80
29-May-2017,7072.00,7193.95,7032.00,7133.55,7142.054379361135494621,67213,5509,480038901.00,22100,32.88,161.95,61.55
26-May-2017,6989.90,7091.95,6940.05,7073.35,7044.138471897309289296,115843,5031,816014133.00,82789,71.47,151.90,83.45
25-May-2017,6881.00,7014.90,6837.00,6982.70,6921.252812999286127069,29417,2958,203602494.00,6576,22.35,177.90,101.70
24-May-2017,6901.00,6907.00,6819.00,6855.65,6861.959943464713629501,31131,3778,213619675.00,8064,25.90,88.00,-45.35
23-May-2017,6757.10,6909.35,6744.55,6880.30,6856.020351722221487078,75571,9786,518116314.00,14712,19.47,164.80,123.20
22-May-2017,6790.50,6840.75,6681.45,6699.55,6745.182529512800239919,256753,3243,1731845850.00,238988,93.08,159.30,-90.95
19-May-2017,6850.00,6893.00,6696.00,6787.85,6788.138125056720210545,33057,3619,224395482.00,6045,18.29,197.00,-62.15
18-May-2017,6920.00,6944.10,6820.00,6838.10,6868.721862442296835043,30111,2765,206824084.00,9835,32.66,124.10,-81.90
17-May-2017,6952.25,6965.00,6887.00,6950.90,6933.035057751748820562,24588,2305,170469466.00,4181,17.00,78.00,-1.35
16-May-2017,6852.00,6969.60,6828.00,6952.60,6911.059169601248339413,47423,4254,327743159.00,6321,13.33,141.60,100.60
15-May-2017,6770.00,6840.25,6735.05,6812.65,6811.103314163024307951,326025,3606,2220589958.00,300127,92.06,105.20,42.65
12-May-2017,6772.70,6785.05,6697.00,6728.10,6726.187864046597964539,15623,1509,105083233.00,2691,17.22,88.05,-44.60
11-May-2017,6740.00,6788.55,6710.05,6762.80,6759.263580501910564907,38732,2013,261799797.00,22477,58.03,78.50,22.80
10-May-2017,6635.00,6744.60,6635.00,6730.70,6701.419794873291218651,68543,2374,459335417.00,48610,70.92,109.60,95.70
9-May-2017,6648.85,6658.00,6616.20,6629.50,6639.951626912540923364,14967,2690,99380156.00,4419,29.52,41.80,-19.35
8-May-2017,6680.00,6705.90,6613.00,6630.40,6671.977515204170286707,28775,2605,191986153.00,8260,28.71,92.90,-49.60
5-May-2017,6650.00,6675.15,6605.00,6648.15,6647.375604313871327631,21512,2077,142998344.00,3973,18.47,70.15,-1.85
4-May-2017,6650.00,6686.00,6629.55,6636.95,6666.953872313586444665,469306,2183,3128841454.00,450907,96.08,56.45,-13.05
3-May-2017,6720.00,6725.00,6631.00,6650.20,6663.471120107962213225,22230,2713,148128963.00,5071,22.81,94.00,-69.80
2-May-2017,6674.00,6730.00,6624.00,6705.65,6685.868396403147246159,96084,7799,642404979.00,14606,15.20,106.00,31.65
28-April-2017,6400.00,6585.05,6400.00,6525.50,6506.985708518368994751,86695,8035,564123126.00,15701,18.11,185.05,125.50
27-April-2017,6424.00,6444.00,6342.30,6371.15,6400.277132104054725779,84494,9900,540785016.00,12469,14.76,101.70,-52.85
26-April-2017,6344.00,6424.45,6313.15,6407.10,6392.000604333937667271,34749,3776,222115629.00,8242,23.72,111.30,63.10
25-April-2017,6320.00,6351.00,6286.05,6342.05,6323.242206020485753902,22357,2555,141368726.00,5351,23.93,64.95,22.05
24-April-2017,6205.00,6332.95,6200.00,6316.55,6283.737326526209822391,41721,3881,262163805.00,14133,33.88,132.95,111.55
21-April-2017,6273.10,6289.00,6182.60,6203.60,6234.503705899792469611,30357,2183,189260829.00,14393,47.41,106.40,-69.50
20-April-2017,6200.05,6299.00,6190.00,6272.80,6252.821847610969748374,28296,3279,176929847.00,7147,25.26,109.00,72.75
19-April-2017,6140.00,6225.00,6112.55,6200.05,6167.836105307145842039,23930,2452,147596318.00,5761,24.07,112.45,60.05
18-April-2017,6121.00,6231.95,6121.00,6137.65,6199.953240428663796068,72691,3547,450680801.00,9985,13.74,110.95,16.65
17-April-2017,6089.35,6138.50,6024.00,6120.05,6096.443428571428571428,26250,2732,160031640.00,5098,19.42,114.50,30.70
13-April-2017,6156.00,6180.00,6075.10,6089.35,6119.620094615904482991,22195,2513,135824968.00,5325,23.99,104.90,-66.65
12-April-2017,6250.00,6262.50,6135.20,6165.65,6174.941713747645951035,31860,3467,196733643.00,7649,24.01,127.30,-84.35
11-April-2017,6270.00,6302.00,6234.20,6248.20,6266.571692501802451333,22192,2643,139067759.00,7519,33.88,67.80,-21.80
10-April-2017,6284.00,6308.95,6233.05,6259.10,6269.206075413901247173,27422,2857,171914169.00,8429,30.74,75.90,-24.90
